song_id,artist,album,title,duration,playcount,rating,rating_interpretation
13381,Tigers Jaw,Charmer,Soft Spoken,2:43,5.0,undefined,never-rated
13382,Tiny Moving Parts,breathe,Soft Spot,3:23,,undefined,never-rated
13383,Horse The Band,The Mechanical Hand,Softer Sounds,3:38,,0,not-rated
13384,Touché Amoré,Stage Four (Deluxe Edition),Softer Spoken,1:55,1.0,undefined,never-rated
13385,Animal Collective,Sung Tongs,The Softest Voice,6:45,,0,not-rated
13386,Tegan and Sara,The Con,"Soil, Soil",1:23,,0,not-rated
13387,Woods,Sun And Shade,Sol Y Sombra,9:36,,0,not-rated
13388,Destroyer,Poison Season,Solace's Bride,3:43,,undefined,never-rated
13389,Danielson,Trying Hartz,Sold To The Nice Rich Man (Live),2:43,,0,not-rated
13390,Dads,I'll Be The Tornado,Sold Year/ Transitions,4:00,,0,not-rated
13391,The Decemberists,Her Majesty The Decemberists,The Soldering Life,3:48,,0,not-rated
13392,The Decemberists,We All Raise Our Voices To The Air: Live Songs 04.11-08.11 [Disc 1],The Soldiering Life,5:05,,0,not-rated
13393,Tom Waits,Swordfishtrombones,Soldier's Things,3:20,,0,not-rated
13394,This Is the Kit,Moonshine Freeze,Solid Grease,3:48,2.0,undefined,never-rated
13395,Yellow Magic Orchestra,Solid State Survivor,Solid State Survivor,3:58,2.0,undefined,never-rated
13396,Shin Guard,2020,Soliloquy of the Hourglass,3:39,,undefined,never-rated
13397,M83,Junk,Solitude,6:03,2.0,undefined,never-rated
13398,Frank Ocean,Blonde,Solo,4:17,1.0,undefined,never-rated
13399,Frank Ocean,Blonde,Solo (Reprise),1:18,1.0,undefined,never-rated
13400,JEFF The Brotherhood,Global Chakra Rhythms,Solstice Canyon,6:51,,undefined,never-rated
13401,Sure Sure,Sure Sure,Solstice Song,3:35,1.0,undefined,never-rated
13402,Smashing Pumpkins,Siamese Dream,Soma,6:39,,0,not-rated
13403,Dry Cleaning,Boundary Road Snacks and Drinks,Sombre One,4:10,4.0,undefined,never-rated
13404,Built To Spill,There's Nothing Wrong With Love,Some,5:57,,0,not-rated
13405,Ted Leo and The Pharmacists,Living With The Living,Some Beginner's Mind,3:51,,0,not-rated
13406,Doves,Some Cities,Some Cities,3:23,,0,not-rated
13407,King Gizzard & The Lizard Wizard,Murder Of The Universe,Some Context,0:16,2.0,undefined,never-rated
13408,Jens Lekman,I Know What Love Isn't,Some Dandruff On Your Shoulder,3:41,,0,not-rated
13409,The Smiths,The Queen Is Dead,Some Girls Are Bigger Than Others,3:18,,0,not-rated
13410,Hop Along,Get Disowned,Some Grace,3:08,3.0,0,not-rated
13411,Slothrust,The Pact,Some Kind of Cowgirl,5:52,5.0,undefined,never-rated
13412,Lilly Hiatt,Walking Proof,Some Kind of Drug,4:06,,undefined,never-rated
13413,The Greeting Committee,This Is It,Some Kind Of Love,3:11,12.0,undefined,never-rated
13414,Gorillaz,Plastic Beach,Some Kind of Nature (feat. Lou Reed),2:59,1.0,undefined,never-rated
13415,Owen,Other Peoples Songs,Some Kinda Angel,3:18,,0,not-rated
13416,Yo La Tengo,May I Sing With Me,Some Kinda Fatigue,4:34,,0,not-rated
13417,Clap Your Hands Say Yeah,Some Loud Thunder,Some Loud Thunder,3:47,2.0,undefined,never-rated
13418,Oasis,(What's The Story) Morning Glory?,Some Might Say,5:28,,0,not-rated
13419,Amyl and The Sniffers,Amyl and The Sniffers,Some Mutts (Can't Be Muzzled),4:22,,undefined,never-rated
13420,Midlake,Bamnan And Slivercork,Some Of Them Are Superstitious,5:55,,0,not-rated
13421,Built To Spill,Untethered Moon,Some Other Song,4:26,,0,not-rated
13422,The Alan Parsons Project,I Robot [Bonus Tracks],Some Other Time,4:06,,0,not-rated
13423,Colleen Green,I Want To Grow Up,Some People,3:06,,0,not-rated
13424,Cursive,The Ugly Organ,Some Red Handed Slight Of Hand,1:53,1.0,0,not-rated
13425,Cymbals Eat Guitars,Why There Are Mountains,Some Trees (Merrit Moon),2:28,6.0,0,not-rated
13426,Neko Case & Her Boyfriends,Virginian,Somebody Led Me Away,2:47,1.0,undefined,never-rated
13427,The Killers,Hot Fuss,Somebody Told Me,3:18,,0,not-rated
13428,LCD Soundsystem,This Is Happening,Somebody's Calling Me,6:54,,0,not-rated
13429,Chumped,Chumped,Someday,3:05,23.0,0,not-rated
13430,Local Natives,Violet Street,Someday Now,5:05,,undefined,never-rated
13431,Doves,Some Cities,Someday Soon,4:09,,0,not-rated
13432,Anna of the North,Lovers,Someone,3:47,3.0,undefined,never-rated
13433,LCD Soundsystem,Sound Of Silver,Someone Great,6:31,,0,not-rated
13434,Neutral Milk Hotel,On Avery Island,Someone Is Waiting,2:32,,0,not-rated
13435,Elton John,Captain Fantastic: Deluxe Edition [Disc 1],Someone Saved My Life Tonight,6:46,,0,not-rated
13436,The Vaccines,Combat Sports,Someone to Lose,3:08,,undefined,never-rated
13437,Jens Lekman,Oh You're So Silent Jens,Someone To Share My Life With,3:32,2.0,0,not-rated
13438,Fleet Foxes,Helplessness Blues,Someone You'd Admire,2:30,,0,not-rated
13439,MGMT,Congratulations,Someone's Missing,2:29,,0,not-rated
13440,Julien Baker,Sprained Ankle,Something,3:52,57.0,5,thumbs-up
13441,The Microphones,The Glow Pt. 2,(Something),1:46,1.0,0,not-rated
13442,Chumped,Teenage Retirement,Something About Geography,3:11,1.0,undefined,never-rated
13443,Chumped,Chumped,Something About Lemons,4:16,11.0,0,not-rated
13444,Pissed Jeans,Honeys,Something About Mrs. Johnson,1:22,1.0,0,not-rated
13445,Daft Punk,Discovery,Something About Us,3:53,1.0,0,not-rated
13446,Boston,Boston,Something About You,3:48,,0,not-rated
13447,Pixies,Surfer Rosa/Come on Pilgrim,Something Against You,1:48,1.0,0,not-rated
13448,STRFKR,"Being No One, Going Nowhere",Something Ain't Right,4:04,,undefined,never-rated
13449,Julien Baker,Julien Baker on Audiotree Live,Something (Audiotree Live Version),4:00,,undefined,never-rated
13450,The Microphones,The Glow Pt. 2,(Something) Cont.,2:53,1.0,0,not-rated
13451,Chastity Belt,I Used to Spend So Much Time Alone,Something Else,4:54,9.0,undefined,never-rated
13452,Superorganism,Superorganism,Something For Your M.I.N.D.,2:45,13.0,undefined,never-rated
13453,Petal,Magic Gone,Something From Me,3:45,3.0,undefined,never-rated
13454,Alt-J,An Awesome Wave,Something Good,3:38,1.0,0,not-rated
13455,Anna Meredith,Varmints,Something Helpful,3:13,11.0,undefined,never-rated
13456,Hüsker Dü,Zen Arcade,Something I Learned Today,2:03,1.0,0,not-rated
13457,The Sonder Bombs,MODERN FEMALE ROCKSTAR,Something I Said,3:36,5.0,undefined,never-rated
13458,Dude York,Sincerely,Something in the Way,3:01,2.0,undefined,never-rated
13459,Kimbra,Vows,Something In The Way You Are,4:22,,0,not-rated
13460,Ariel Pink's Haunted Graffiti,Underground,Something In Your Eye,2:42,1.0,undefined,never-rated
13461,Cold War Kids,Loyalty To Loyalty,Something Is Not Right With Me,2:23,1.0,0,not-rated
13462,The Preatures,Girlhood,Something New,3:34,,undefined,never-rated
13463,Future Teens,Breakup Season,Something Nice,3:49,12.0,undefined,never-rated
13464,The Beatles,1 (Remastered),Something (Remastered 2015),3:01,3.0,undefined,never-rated
13465,Woods,Bend Beyond,Something Surreal,2:36,,0,not-rated
13466,Deer Tick,Divine Providence,Something To Brag About,2:18,,0,not-rated
13467,Turnpike Troubadours,A Long Way from Your Heart,Something to Hold on To,4:46,,undefined,never-rated
13468,Screaming Females,Ugly,Something Ugle,2:41,,0,not-rated
13469,Cross Record,Wabi-Sabi,Something Unseen Touches a Flower To My Forehead,3:37,1.0,undefined,never-rated
13470,Dive,Oshin,Sometime,3:05,,0,not-rated
13471,Bars of Gold,Shelters,Sometimes,4:18,,undefined,never-rated
13472,"Tyler, The Creator",Flower Boy,Sometimes...,0:36,2.0,undefined,never-rated
13473,The Twilight Sad,Nobody Wants to Be Here and Nobody Wants to Leave,Sometimes I Wished I Could Fall Asleep,3:52,,0,not-rated
13474,Destroyer,ken (Deluxe Version),Sometimes in the World,2:34,1.0,undefined,never-rated
13475,Norma Jean,Bless The Martyr & Kiss The Child,Sometimes It's Our Mistakes That Make For The Greatest Ideas,3:15,,0,not-rated
13476,Bars of Gold,Shelters,Sometimes (Single Edit),3:34,,undefined,never-rated
13477,The Vernes,Yr of the Rat,Sometimes / Somethings,2:56,1.0,undefined,never-rated
13478,Hüsker Dü,Zen Arcade,Somewhere,2:31,,0,not-rated
13479,Hop Along,"Bark Your Head Off, Dog",Somewhere a Judge,3:52,7.0,undefined,never-rated
13480,The Dodos,"Polyvinyl 4-Track Singles Series, Vol. 2",Somewhere Else,3:11,1.0,undefined,never-rated
13481,Tom Waits,Blue Valentine,Somewhere (From West Side Story),3:52,,0,not-rated
13482,Coping,NOPE,Somewhere in Skokie,2:19,9.0,0,not-rated
13483,Sun Kil Moon,(2003) Ghosts Of The Great Highway (deluxe edition),Somewhere (non-lp track),2:13,,0,not-rated
13484,Sun Kil Moon,(2003) Ghosts Of The Great Highway (deluxe edition),Somewhere (version 2) (non-lp track),2:16,,0,not-rated
13485,The Mars Volta,De-Loused In The Comatorium,Son Et Lumiere,1:36,,0,not-rated
13486,Nirvana,Incesticide,Son Of A Gun,2:49,,0,not-rated
13487,Sylvan Esso,What Now,Song,3:27,1.0,undefined,never-rated
13488,Fugazi,Repeater + 3 Songs,Song #1,2:54,,0,not-rated
13489,Someone Still Loves You Boris Yeltsin,Tape Club,Song 1000,1:34,1.0,0,not-rated
13490,SKATERS,Rock and Roll Bye Bye,Song 19,1:32,1.0,undefined,never-rated
13491,The Appleseed Cast,Peregrine,Song 3,5:01,,0,not-rated
13492,Deer Tick,Born on Flag Day,Song About a Man,3:26,,0,not-rated
13493,Okkervil River,Down The River Of Golden Dreams,Song About a Star,3:30,,0,not-rated
13494,Sammus,Pieces In Space,Song About Sex,4:08,,undefined,never-rated
13495,Neutral Milk Hotel,On Avery Island,Song Against Sex,3:40,,0,not-rated
13496,Andrew Jackson Jihad,People Who Can Eat People Are The Luckiest People In The World,A Song Dedicated to the Memory of Stormy the Rabbit,3:04,,0,not-rated
13497,Swans,The Seer,Song For A Warrior,3:58,,0,not-rated
13498,Destroyer,Kaputt,Song For America,4:28,1.0,0,not-rated
13499,Destroyer,Kaputt,Song for America,4:28,,undefined,never-rated
13500,David Bowie,Hunky Dory,Song For Bob Dylan,4:13,,0,not-rated
13501,Camp Cope,Camp Cope,Song for Charlie,6:46,23.0,5,thumbs-up
13502,Bloc Party,A Weekend In The City,Song For Clay (Disappear Here),4:50,,0,not-rated
13503,MGMT,Congratulations,Song For Dan Treacy,4:10,,0,not-rated
13504,The Mountain Goats,The Sunset Tree,Song For Dennis Brown,3:58,1.0,0,not-rated
13505,Laura Veirs,case/lang/veirs,Song for Judee,3:12,4.0,undefined,never-rated
13506,The Mountain Goats,Get Lonely,Song For Lonely Giants,3:10,,0,not-rated
13507,Superchunk,Indoor Living,Song For Marion Brown,4:10,1.0,0,not-rated
13508,worlds greatest dad,Get Well Soon,A Song for Mogis,2:49,1.0,undefined,never-rated
13509,The Decemberists,Her Majesty The Decemberists,Song For Myla Goldberg,3:34,,0,not-rated
13510,Sun Kil Moon,Among The Leaves,Song For Richard Collopy,3:29,,0,not-rated
13511,Belle and Sebastian,The Life Pursuit,Song For Sunshine,4:07,,0,not-rated
13512,The Mountain Goats,Hex of Infinite Binding EP,Song for Ted Sallis,3:30,7.0,undefined,never-rated
13513,"Bonnie ""Prince"" Billy",I See A Darkness,Song For The New Breed,3:23,,0,not-rated
13514,Whitney,Forever Turned Around,Song For Ty,2:47,1.0,undefined,never-rated
13515,Magnolia Electric Co.,Josephine,Song For Willie,2:20,5.0,undefined,never-rated
13516,Kishi Bashi,Omoiyari,A Song for You,3:51,2.0,undefined,never-rated
13517,Hot Mulligan,you'll be fine,The Song Formerly Known As Intro,1:51,2.0,undefined,never-rated
13518,Iron & Wine,Beast Epic,Song in Stone,3:21,1.0,undefined,never-rated
13519,Okkervil River,Black Sheep Boy,Song Of Our So-Called Friend,3:23,1.0,0,not-rated
13520,Why?,Alopecia,Song Of The Sad Assassin,4:12,,0,not-rated
13521,WHY?,WHY?: Live at Third Man Records,Song of the Sad Assassin,1:27,2.0,undefined,never-rated
13522,toe,Hear You,Song Silly,5:02,1.0,undefined,never-rated
13523,Someone Still Loves You Boris Yeltsin,Tape Club,Song W + Song L,3:16,1.0,0,not-rated
13524,Someone Still Loves You Boris Yeltsin,The High Country,Song Will,1:31,1.0,undefined,never-rated
13525,Grandaddy,Last Place,Songbird Son,4:18,5.0,undefined,never-rated
13526,Chumped,Teenage Retirement,Songs About Boats,1:54,1.0,undefined,never-rated
13527,Jesca Hoop,Memories Are Now,Songs of Old,4:43,2.0,undefined,never-rated
13528,Radiator Hospital,Play the Song You Like,The Songs You Like,1:42,3.0,undefined,never-rated
13529,Father John Misty,God's Favorite Customer,The Songwriter,3:45,1.0,undefined,never-rated
13530,Randy Newman,Dark Matter,Sonny Boy,4:42,1.0,undefined,never-rated
13531,The Decemberists,The Crane Wife,Sons & Daughters,5:14,,0,not-rated
13532,Chewing on Tinfoil,Marrowbone Lane,Sons & Mothers,4:04,2.0,0,not-rated
13533,Ted Leo and The Pharmacists,Living With The Living,The Sons Of Cain,4:00,,0,not-rated
13534,My Bloody Valentine,Loveless,Soon,6:59,,0,not-rated
13535,Ted Leo and The Pharmacists,"Tej Leo(?), Rx/Pharmacists",Soon Dubward,2:08,,0,not-rated
13536,M83,"Hurry Up, We're Dreaming [Disc 1]","Soon, My Friend",3:10,,0,not-rated
13537,The Mars Volta,The Bedlam In Goliath,Soothsayer,9:08,,0,not-rated
13538,of Montreal,White Is Relic/Irrealis Mood,"Sophie Calle Private Game/Every Person Is A Pussy, Every Pussy Is A Star",8:08,7.0,undefined,never-rated
13539,Netherfriends,Shawn Jon (An Album About High School),Sophomore Year Was Rough,1:59,,undefined,never-rated
13540,Greys,Outer Heaven,Sorcerer,5:13,1.0,undefined,never-rated
13541,We Were Promised Jetpacks,In The Pit Of The Stomach,Sore Thumb,5:16,,0,not-rated
13542,Mount Eerie,A Crow Looked at Me,Soria Moria,6:33,,undefined,never-rated
13543,The National,High Violet,Sorrow,3:26,,0,not-rated
13544,The Hussy,Looming,Sorry,2:04,,undefined,never-rated
13545,The A-Sides,Hello Hello,Sorry Cloud,5:39,,0,not-rated
13546,Calvin Johnson,Late Great Daniel Johnston [Disc 1] (The Covers),Sorry Entertainer,3:02,,0,not-rated
13547,Adult Mom,Momentary Lapse of Happily,Sorry I Was Sorry,2:21,1.0,undefined,never-rated
13548,Hiroshi Yoshimura,Music for Nine Post Cards,Soto Wa Ame - Rain out of Window,4:36,1.0,undefined,never-rated
13549,The Mountain Goats,All Eternals Deck,Soudoire Valley Song,3:39,2.0,0,not-rated
13550,Yeule,Pathos,Soul Cather,5:29,1.0,undefined,never-rated
13551,Eagulls,Eagulls,Soulless Youth,5:00,,0,not-rated
13552,Carly Rae Jepsen,Dedicated,The Sound,2:51,1.0,undefined,never-rated
13553,Sylvan Esso,What Now,Sound,2:32,1.0,undefined,never-rated
13554,matt pond PA,Measure,The Sound and the Words,1:29,1.0,0,not-rated
13555,Gorillaz,Gorillaz,Sound Check (Gravity),4:43,1.0,0,not-rated
13556,Mates Of State,Team Boo,Sound It Off,3:24,,0,not-rated
13557,Mineral,EndSerenading,Sound Like Sunday,5:20,,undefined,never-rated
13558,Sylvan Esso,WITH,Sound (Live),4:05,,undefined,never-rated
13559,The Flaming Lips,At War With The Mystics,The Sound Of Failure,7:19,,0,not-rated
13560,Death Cab For Cutie,Transatlanticism,The Sound Of Settling,2:12,,0,not-rated
13561,LCD Soundsystem,Sound Of Silver,Sound Of Silver,7:08,,0,not-rated
13562,Susanne Sundfør,Music For People In Trouble,The Sound of War,7:49,3.0,undefined,never-rated
13563,Samara Lubelski,Flickers at the Station,Sound on Sound,2:39,1.0,undefined,never-rated
13564,STRFKR,Vault Vol. 2,Sound Track,2:30,,undefined,never-rated
13565,The Head and The Heart,The Head And The Heart,Sounds Like Hallelujah,3:10,,0,not-rated
13566,Brideshore,Pass You By,Sounds of a Past,3:17,1.0,undefined,never-rated
13567,Not You,Misty,Soup,4:00,,undefined,never-rated
13568,Julien Baker,Turn Out the Lights,Sour Breath,3:04,2.0,undefined,never-rated
13569,Bleached,Welcome the Worms,Sour Candy,3:50,15.0,undefined,never-rated
13570,Comets On Fire,Avatar,Sour Smoke,8:45,,0,not-rated
13571,Built To Spill,There's Nothing Wrong With Love,The Source,3:20,,0,not-rated
13572,Laura Stevenson and The Cans,A Record,The Source And The Sound(The Sound And The Source),3:08,,0,not-rated
13573,The Mountain Goats,All Hail West Texas,Source Decay,3:47,1.0,0,not-rated
13574,Cocorosie,An Eclectic Mix Of Music That You May Or May Not Like ( But Sunny Does),South 2nd,4:11,,0,not-rated
13575,Rozwell Kid,Precious Art,South By,0:57,4.0,undefined,never-rated
13576,Tennis,Cape Dory,South Carolina,2:33,,0,not-rated
13577,The Julie Ruin,Run Fast,South Coast Plaza,3:00,,0,not-rated
13578,Shearwater,Rook,South Col,2:37,,0,not-rated
13579,The Fiery Furnaces,Gallowsbird's Bark,South Is Only A Home,2:43,,0,not-rated
13580,Cayetana,Nervous Like Me,South Philly,3:39,4.0,0,not-rated
13581,Neko Case,Furnace Room Lullaby,South Tacoma Way,4:51,,0,not-rated
13582,Elliott Smith,Elliott Smith,Southern Belle,3:07,1.0,0,not-rated
13583,The Faint,Wet From Birth,Southern Belles In London Sing,3:31,,0,not-rated
13584,together PANGEA,Bulls and Roosters,Southern Comfort,2:01,1.0,undefined,never-rated
13585,Mike Pace And The Child Actors,Best Boy,Southern Cordial,3:08,,0,not-rated
13586,Danielson,Trying Hartz,Southern Paws,2:58,,0,not-rated
13587,Grizzly Bear,Veckatimest,Southern Point,4:59,,0,not-rated
13588,(Sandy) Alex G,House of Sugar,Southern Sky,3:12,14.0,undefined,never-rated
13589,The Mountain Goats,Beat the Champ,Southwestern Territory,4:14,3.0,undefined,never-rated
13590,The Mountain Goats,Tallahassee,Southwood Plantation Road,2:46,,0,not-rated
13591,Julien Baker,boygenius,Souvenir,3:32,1.0,undefined,never-rated
13592,Architecture In Helsinki,Fingers Crossed,Souvenirs,2:26,,0,not-rated
13593,Andrew Bird,Andrew Bird & The Mysterious Production Of Eggs,Sovay,4:42,,0,not-rated
13594,Japandroids,Post-Nothing,Sovereignty,3:35,,0,not-rated
13595,Brand New,The Devil And God Are Raging Inside Me,Sowing Season,4:31,,0,not-rated
13596,Tears For Fears,Shout: The Very Best Of Tears For Fears,Sowing The Seeds Of Love,5:44,,0,not-rated
13597,King Gizzard & The Lizard Wizard,Murder Of The Universe,Soy-Protein Munt Machine,0:30,,undefined,never-rated
13598,Sub Pop,,Sp1120 - 03 Spit You Out,4:49,1.0,0,not-rated
13599,"Football, etc.",Corner,Space,3:50,,undefined,never-rated
13600,Wolf Alice,Visions Of A Life,Space & Time,2:27,,undefined,never-rated
13601,Belle and Sebastian,The Boy With The Arab Strap,A Space Boy Dream,3:02,2.0,0,not-rated
13602,Alessandro Cortini,Illusion Of Time,Space Channel,1:42,,undefined,never-rated
13603,Sunflower Bean,Human Ceremony,Space Exploration Disaster,4:33,,undefined,never-rated
13604,Chris Farren,Born Hot,Space In Yr Love,2:55,,undefined,never-rated
13605,Greys,Warm Shadow,Space Mountain,7:08,,undefined,never-rated
13606,David Bowie,Best Of Bowie,Space Oddity,5:17,,0,not-rated
13607,Black Mountain,IV,Space to Bakersfield,9:04,3.0,undefined,never-rated
13608,Sun Kil Moon,Tiny Cities,Space Travel Is Boring,3:42,1.0,0,not-rated
13609,Smashing Pumpkins,Siamese Dream,Spaceboy,4:28,,0,not-rated
13610,Terrible Spaceship,Mechanical Monsters,Spaceship Party,2:24,,undefined,never-rated
13611,Amy O,Elastic,Spacey Feeling,2:18,1.0,undefined,never-rated
13612,Mr. Gnome,Heave Yer Skeleton,Spain,4:52,4.0,0,not-rated
13613,The Fiery Furnaces,Blueberry Boat,Spaniolated,3:21,,0,not-rated
13614,Aesop Rock,Float,Spare A Match,4:53,,0,not-rated
13615,Matt and Kim,Grand,Spare Change,1:14,,0,not-rated
13616,Tom Waits,Nighthawks At The Diner,Spare Parts I (A Nocturnal Emission),6:25,4.0,0,not-rated
13617,Tom Waits,Nighthawks At The Diner,Spare Parts II And Closing,5:14,5.0,0,not-rated
13618,The Flaming Lips,The Soft Bulletin,The Spark That Bled,5:54,,0,not-rated
13619,Man Man,On Oni Pond,Sparks,3:34,,0,not-rated
13620,Cloud Cult,Aurora Borealis,The Sparks And Spaces Between Your Cells,3:25,,0,not-rated
13621,Waxahatchee,Out in the Storm (Deluxe Version),Sparks Fly,3:07,,0,not-rated
13622,Waxahatchee,Out in the Storm (Deluxe Version),Sparks Fly (Demo),3:06,3.0,undefined,never-rated
13623,The Tallest Man On Earth,Shallow Grave,The Sparrow And The Medicine,3:06,,0,not-rated
13624,Eskimeaux,Ó on Audiotree Live,Sparrow (Audiotree Live Version),2:41,,undefined,never-rated
13625,The Flaming Lips,Embryonic,The Sparrow Looks Up At The Machine,4:11,,0,not-rated
13626,Yoshinori Hayashi,Ambivalence,Spasm,5:17,1.0,undefined,never-rated
13627,Grizzly Bear,Shields,Speak In Rounds,4:24,4.0,0,not-rated
13628,Danny Norbury,Light in August,"Speak, Memory",5:37,4.0,undefined,never-rated
13629,Jordaan Mason,Earth to Ursa Major,Speaking in Flowers,2:56,1.0,undefined,never-rated
13630,Snail Mail,Lush,Speaking Terms,3:53,9.0,undefined,never-rated
13631,Shin Guard,2020,Spears,2:10,,undefined,never-rated
13632,Fat White Family,Champagne Holocaust,Special Ape,1:26,,0,not-rated
13633,Televangel,Emergency Heart,Spectacle,5:11,1.0,undefined,never-rated
13634,Choji Moji,It's a Hit (A Piano Tribute to Rilo Kiley),Spectacular Views,4:42,2.0,undefined,never-rated
13635,Why?,Elephant Eyelash,Speech Bubbles,2:57,9.0,0,not-rated
13636,Blood Red Shoes,Blood Red Shoes (Deluxe Edition),Speech Coma,2:30,,0,not-rated
13637,Thunderpussy,Thunderpussy,Speed Queen,4:08,2.0,undefined,never-rated
13638,Metric,Synthetica,Speed The Collapse,3:45,,0,not-rated
13639,Dryjacket,For Posterity,Spelling Era,3:42,6.0,undefined,never-rated
13640,Austra,Feel It Break,Spellwork,5:10,,0,not-rated
13641,Deer Tick,War Elephant,Spend The Night,2:28,,0,not-rated
13642,The Mountain Goats,Transcendental Youth,Spent Gladiator 2,2:52,,0,not-rated
13643,Equipment,Ruthless Sun,"SPF 5,000",2:45,3.0,undefined,never-rated
13644,Local Teen,"Low Vibrations, Bad Emotions... For Healthy People",Spicy Pork,3:35,2.0,undefined,never-rated
13645,The Flaming Lips,The Soft Bulletin,The Spiderbite Song,4:02,1.0,0,not-rated
13646,Lovedrug,Everything Starts Where It Ends + Bonus Tracks,Spiders,3:17,,0,not-rated
13647,Seaholm,Stay Young Forever,The Spiders Come out at Night,4:23,1.0,undefined,never-rated
13648,A Weather,Cove,"Spiders, Snakes",5:17,1.0,0,not-rated
13649,Flatbush Zombies,3001: A Laced Odyssey,A Spike Lee Joint (feat. Anthony Flammia),4:15,1.0,undefined,never-rated
13650,Amy O,Elastic,Spill,3:24,1.0,undefined,never-rated
13651,Animal Collective,Painting With,Spilling Guts,1:58,,undefined,never-rated
13652,The Shins,Wincing The Night Away,Spilt Needles,3:45,,0,not-rated
13653,Summer Cannibals,Can't Tell Me No,Spin,3:55,,undefined,never-rated
13654,Beach Slang,A Loud Bash Of Teenage Feelings,Spin The Dial,3:10,1.0,undefined,never-rated
13655,Colin Stetson,All This I Do For Glory,Spindrift,6:27,1.0,undefined,never-rated
13656,Amy O,Elastic,Spinning,2:47,1.0,undefined,never-rated
13657,Someone Still Loves You Boris Yeltsin,Tape Club,Spinning Sea,1:20,1.0,0,not-rated
13658,Rosie Tucker,Never Not Never Not Never Not,Spinster Cycle,2:25,11.0,undefined,never-rated
13659,Bully,Losing,Spiral,2:31,,undefined,never-rated
13660,Samara Lubelski,Flickers at the Station,The Spiral Spins,3:11,1.0,undefined,never-rated
13661,Kings Of Leon,Youth & Young Manhood,Spiral Staircase,2:55,6.0,0,not-rated
13662,Ariel Pink's Haunted Graffiti,Underground,Spires In The Snow,2:04,1.0,undefined,never-rated
13663,Bad Moves,Tell No One,Spirit FM,2:19,3.0,undefined,never-rated
13664,The New Pornographers,Challengers,The Spirit Of Giving,4:03,,0,not-rated
13665,GENTLE LOVE,Prescription for Sleep: Lullabies of Mana,Spirit of the Night,7:26,,undefined,never-rated
13666,To Kill A King,The Spiritual Dark Age,Spiritual Dark Age,3:10,3.0,undefined,never-rated
13667,Kaki King,Junior,Spit It Back in My Mouth,4:00,,0,not-rated
13668,Reckling,Reckling,Spitter,2:07,,undefined,never-rated
13669,WU LYF,Go Tell Fire To The Mountain,Spitting Blood,3:47,18.0,0,not-rated
13670,Freelance Whales,Diluvia,Spitting Image,4:01,2.0,0,not-rated
13671,Modest Mouse,We Were Dead Before The Ship Even Sank,Spitting Venom,8:28,,0,not-rated
13672,M83,"Hurry Up, We're Dreaming [Disc 2]",Splendor,5:08,,0,not-rated
13673,Chastity Belt,Chastity Belt,Split,3:53,,undefined,never-rated
13674,The Bravery,The Sun And The Moon,Split Me Wide Open,3:39,,0,not-rated
13675,Great Grandpa,Four of Arrows,Split Up The Kids,4:59,2.0,undefined,never-rated
13676,Dry Cleaning,Boundary Road Snacks and Drinks,Spoils,3:41,5.0,undefined,never-rated
13677,Black Rebel Motorcycle Club,Wrong Creatures,Spook,3:45,1.0,undefined,never-rated
13678,Shady Bug,Lemon Lime,Spooky,4:37,14.0,undefined,never-rated
13679,The Flaming Lips,The Soft Bulletin,A Spoonful Weighs A Ton,3:33,,0,not-rated
13680,Speedy Ortiz,Twerp Verse,Sport Death,3:29,1.0,undefined,never-rated
13681,The Decemberists,Picaresque,The Sporting Life,4:39,,0,not-rated
13682,Beach Bunny,Sports,Sports,2:44,20.0,undefined,never-rated
13683,Haruomi Hosono,Philharmony,Sports Men (2019 Remastering),4:05,,undefined,never-rated
13684,Quarterbacks,Quarterbacks,Sportscenter,0:55,,0,not-rated
13685,(Sandy) Alex G,Rocket,Sportstar,3:51,4.0,undefined,never-rated
13686,Julien Baker,Sprained Ankle,Sprained Ankle,2:22,28.0,undefined,never-rated
13687,Julien Baker,Julien Baker on Audiotree Live,Sprained Ankle (Audiotree Live Version),2:55,,undefined,never-rated
13688,Sonic Youth,Daydream Nation,The Sprawl,7:43,,0,not-rated
13689,Arcade Fire,The Suburbs,Sprawl I (Flatland),2:55,2.0,0,not-rated
13690,Arcade Fire,The Suburbs,Sprawl II (Mountains Beyond Mountains),5:26,2.0,0,not-rated
13691,Angel Olsen,All Mirrors,Spring,3:23,1.0,undefined,never-rated
13692,Architecture In Helsinki,Fingers Crossed,Spring 2008,2:51,,0,not-rated
13693,Tiny Moving Parts,Pleasant Living,Spring Fever,2:33,1.0,undefined,never-rated
13694,Vampire Weekend,Father of the Bride,Spring Snow,2:41,4.0,undefined,never-rated
13695,ShitKid,This Is It,Spring Theory,2:18,9.0,undefined,never-rated
13696,The Coathangers,Suck My Shirt,Springfield Cannonball,2:46,1.0,0,not-rated
13697,Algernon Cadwallader,Parrot Flies,Springing Leaks,5:53,6.0,0,not-rated
13698,Tiny Engines,,Springtime - Great Cop (Fugazi),1:43,2.0,0,not-rated
13699,Kal Marks,Universal Care,Springtime In January,1:53,1.0,undefined,never-rated
13700,Wished Bone,Pseudio Recordings,Springtime Lover,4:03,1.0,undefined,never-rated
